code,lon,lat,name,city
KSEM,-86.987803,32.343947,Craig,Selma
KMXF,-86.364972,32.380139,Maxwell AFB,Montgomery
KMEI,-88.751206,32.333133,Key,Meridian
KHBG,-89.252842,31.264781,Chain Mun,Hattiesburg
KPIB,-89.337055,31.467139,Hattiesburg-Laurel Regl,Hattiesburg-Laurel
KPRN,-86.610739,31.845695,MacCrenshaw Meml,Greenville
KMGM,-86.393975,32.300645,Montgomery Regl,Montgomery
KGZH,-87.044231,31.41492,Middleton,Evergreen
KGPT,-89.070111,30.407278,Gulfport-Biloxi Intl,Gulfport
KBXA,-89.864964,30.813686,Carr Meml,Bogalusa
KASD,-89.820789,30.345056,Slidell,Slidell
KHSA,-89.454609,30.367806,Stennis Intl,Bay St Louis
KMOB,-88.242833,30.691417,Mobile Regl,Mobile
KBIX,-88.923537,30.411081,Keesler AFB,Biloxi
KPQL,-88.529228,30.462781,Lott Intl,Pascagoula
KNPA,-87.318619,30.352856,Pensacola NAS,Pensacola
KBFM,-88.068,30.626469,Mobile Downtown,Mobile
KJKA,-87.671778,30.290461,Edwards,Gulf Shores
KHRT,-86.689333,30.427833,Hurlburt,Mary Esther
KEGI,-86.522833,30.650333,Duke Field (Eglin AF Aux Nr3),Valparaiso
KDTS,-86.471478,30.400061,Destin-Ft Walton Beach,Destin
KCEW,-86.522111,30.778833,Sikes,Crestview
KNDZ,-87.016353,30.697136,Whiting Fld NAS (South),Milton
KNSE,-87.021944,30.724166,Whiting Fld NAS (North),Milton
KPNS,-87.187445,30.473306,Pensacola Regl,Pensacola
KVPS,-86.5254,30.482972,Eglin AFB,Valparaiso
MMMD,-89.657697,20.937022,Lic Manuel Crescencio Rejon In,Merida
MMCT,-88.446216,20.641339,Chichen-Itza,Chichen-Itza
MMUN,-86.876944,21.036389,Cancun Intl,Cancun
MMCZ,-86.929278,20.522064,Cozumel Intl,Cozumel
MMCM,-88.326797,18.504636,Chetumal Intl,Chetumal
MZBZ,-88.3082,17.539089,Philip S W Goldson Intl,Belize City
MHRO,-86.519508,16.318556,Roatan Intl,Roatan
MHTE,-87.475833,15.776,Tela,Tela
MHLC,-86.852041,15.742483,Goloson Intl,La Ceiba
MHLE,-88.166667,14.266667,La Esperanza,La Esperanza
MHLM,-87.923555,15.452639,La Mesa Intl,San Pedro Sula
MHSC,-87.621167,14.382333,Coronel Enrique Soto Cano AB,Comayagua
MSSS,-89.116567,13.697011,Ilopango Intl,San Salvador
MSLP,-89.056847,13.444858,El Salvador Intl,San Salvador
MHTG,-87.217222,14.060833,Toncontin Intl,Tegucigalpa
MNCH,-87.138333,12.640278,Chinandega,Chinandega
CYUT,-86.224722,66.521389,Repulse Bay,Repulse Bay
CYZS,-83.359445,64.193333,Coral Harbour,Coral Harbour
CYXZ,-84.786667,47.966667,Wawa,Wawa
CYLD,-83.346667,47.82,Chapleau,Chapleau
CYAM,-84.509444,46.485,Sault Ste Marie,Sault Ste Marie
KANJ,-84.368411,46.479208,Sault Ste Marie Mun/Sanderson,Sault Ste Marie
KERY,-85.457316,46.311186,Luce Co,Newberry
KISQ,-86.171831,45.974642,Schoolcraft Co,Manistique
KCIU,-84.472386,46.250753,Chippewa Co Intl,Sault Ste Marie
KMCD,-84.637353,45.864931,Mackinac I,Mackinac I
KSJX,-85.566611,45.692264,Beaver I,Beaver I
KPLN,-84.796714,45.570928,Pellston Regl Apt Of Emmet Co,Pellston
KSLH,-84.519272,45.653711,Cheboygan Co,Cheboygan
KCVX,-85.275333,45.304778,Charlevoix Mun,Charlevoix
KGLR,-84.703619,45.013542,Otsego Co,Gaylord
KMGN,-84.913383,45.425567,Harbor Springs,Harbor Springs
CYZE,-82.567778,45.885278,Gore Bay-Manitoulin,Gore Bay
KPZQ,-83.812867,45.407097,Presque Isle Co,Rogers City
KAPN,-83.560314,45.078067,Alpena Co Regl,Alpena
KFKS,-86.200808,44.62522,Frankfort Dow Meml,Frankfort
KTVC,-85.582236,44.741444,Cherry Capital,Traverse City
KACB,-85.198355,44.988575,Antrim Co,Bellaire
KGOV,-84.728864,44.68032,Grayling AAF,Grayling
KHTL,-84.671111,44.359806,Roscommon Co,Houghton Lake
KMBL,-86.246919,44.27242,Manistee Co-Blacker,Manistee
KCAD,-85.418942,44.275314,Wexford Co,Cadillac
KRQB,-85.504072,43.722633,Roben-Hood,Big Rapids
KMOP,-84.737486,43.621669,Mt Pleasant Mun,Mt Pleasant
KOSC,-83.394053,44.451558,Oscoda-Wurtsmith,Oscoda
KBAX,-82.985425,43.780236,Huron Co Meml,Bad Axe
KMKG,-86.238222,43.169489,Muskegon Co,Muskegon
KAMN,-84.68795,43.322142,Gratiot Community,Alma
KGRR,-85.522806,42.880833,Gerald R. Ford Intl,Grand Rapids
KBIV,-86.105039,42.743164,Tulip City,Holland
KAZO,-85.552058,42.234875,Kalamazoo/Battle Creek Intl,Kalamazoo
KLAN,-84.587359,42.7787,Capital City,Lansing
KFPK,-84.81143,42.574509,Beach,Charlotte
KTEW,-84.423219,42.565772,Mason Jewett,Mason
KBTL,-85.251481,42.307278,Kellogg,Battle Creek
KRMY,-84.955453,42.251181,Brooks,Marshall
KJXN,-84.459403,42.259786,Jackson Co-Reynolds,Jackson
KMBS,-84.079647,43.532914,Mbs Intl,Saginaw
KRNP,-84.138914,42.992972,Owosso Community,Owosso
KFNT,-83.743456,42.965503,Bishop Intl,Flint
KHYX,-83.862458,43.433411,Saginaw Co-Browne,Saginaw
KPHN,-82.528861,42.910947,St Clair Co Intl,Port Huron
KYIP,-83.530414,42.237922,Willow Run,Detroit
KOZW,-83.984175,42.629508,Livingston Co,Howell
KARB,-83.745608,42.222983,Ann Arbor Mun,Ann Arbor
CYQG,-82.9555,42.2755,Windsor,Windsor
KDET,-83.009861,42.409195,Coleman A Young Mun,Detroit
KDTW,-83.353392,42.21243,Detroit Metro Wayne Co,Detroit
KMTC,-82.831667,42.612833,Selfridge ANGB,Mt Clemens
KPTK,-83.420084,42.6655,Oakland Co Intl,Pontiac
KEKM,-86.001683,41.719358,Elkhart Mun,Elkhart
KGSH,-85.792306,41.527167,Goshen Mun,Goshen
KHAI,-85.593389,41.95975,Three Rivers Mun-Haines,Three Rivers
KIRS,-85.439061,41.812872,Kirsch Mun,Sturgis
KOEB,-85.052581,41.933439,Branch Co Meml,Coldwater
KJYM,-84.585764,41.921261,Hillsdale Mun,Hillsdale
KANQ,-85.083494,41.639697,Tri-State Steuben Co,Angola
KASW,-85.840056,41.2747,Warsaw Mun,Warsaw
KHHG,-85.457072,40.85292,Huntington Mun,Huntington
KRCR,-86.181694,41.065556,Fulton Co,Rochester
KDFI,-84.428806,41.3375,Defiance Meml,Defiance
KFWA,-85.195147,40.978467,Ft Wayne Intl,Ft Wayne
KDUH,-83.655411,41.735878,Toledo Suburban,Lambertville
KTDZ,-83.482261,41.564872,Metcalf,Toledo
KTOL,-83.807833,41.586806,Toledo Express,Toledo
KUSE,-84.127194,41.610139,Fulton Co,Wauseon
KADG,-84.074805,41.869436,Lenawee Co,Adrian
KTTF,-83.434683,41.939906,Custer,Monroe
KPCW,-82.868694,41.516278,Keller,Port Clinton
KONZ,-83.161059,42.098606,Grosse Ile Mun,Detroit/Grosse Ile
KFDY,-83.668694,41.013528,Findlay,Findlay
KMFD,-82.516639,40.821417,Mansfield Lahm Regl,Mansfield
KGUS,-86.152167,40.648167,Grissom ARB,Peru
KAID,-85.612995,40.108622,Anderson Mun-Darlington,Anderson
KMIE,-85.395861,40.242361,Delaware County - Johnson Fiel,Muncie
KMZZ,-85.679731,40.489864,Marion Mun,Marion
KOKK,-86.058989,40.528178,Kokomo Mun,Kokomo
KVES,-84.531917,40.204417,Darke Co,Versailles
KGEZ,-85.804811,39.583167,Shelbyville Mun,Shelbyville
KMQJ,-85.897064,39.843486,Mt Comfort,Indianapolis
KMWO,-84.395278,39.531028,Hook Field Mun,Middletown
KAXV,-84.298945,40.493389,Armstrong,Wapakoneta
KAOH,-84.026667,40.706944,Lima Allen Co,Lima
KEDJ,-83.819017,40.372314,Bellefontaine Regional,Bellefontaine
KMNN,-83.063472,40.61625,Marion Mun,Marion
KMRT,-83.351611,40.224695,Union Co,Marysville
KDLZ,-83.114803,40.279703,Delaware Mun,Delaware
KOSU,-83.073028,40.079778,Ohio State University,Columbus
KILN,-83.792119,39.427922,Airborne,Wilmington
KUYF,-83.462003,39.932728,Madison Co,London
KSGH,-83.840161,39.840283,Springfield-Beckley Mun,Springfield
KDAY,-84.219375,39.902375,Cox-Dayton Intl,Dayton
KMGY,-84.224861,39.588972,Dayton-Wright Brothers,Dayton
KFFO,-84.048333,39.826167,Wright-Patterson AFB,Dayton
KLHQ,-82.657111,39.755647,Fairfield Co,Lancaster
KCMH,-82.891889,39.997972,Port Columbus Intl,Columbus
KLCK,-82.927822,39.813786,Rickenbacker Intl,Columbus
KRZT,-83.023061,39.440422,Ross Co,Chillicothe
KTZR,-83.136908,39.901167,Bolton,Columbus
KBAK,-85.896333,39.261917,Columbus Mun,Columbus
KCVG,-84.662172,39.046142,Cincinnati/Northern Ky Intl,Cincinnati
KHAO,-84.521956,39.363733,Butler Co Regl,Hamilton
KLUK,-84.418614,39.103345,Cincinnati Mun-Lunken,Cincinnati
KLOU,-85.663722,38.228,Bowman,Louisville
KSDF,-85.736,38.174389,Louisville Intl-Standiford,Louisville
KLEX,-84.605389,38.036972,Blue Grass,Lexington
KFFT,-84.9047,38.182489,Capital City,Frankfort
KFGX,-83.743389,38.541806,Fleming-Mason,Flemingsburg
KIOB,-83.979583,38.058139,Mt Sterling-Montgomery Co,Mt Sterling
KDWU,-82.738,38.5545,Ashland-Boyd Co,Ashland
KHTS,-82.558028,38.366667,Tri-State/Ferguson,Huntington
KFTK,-85.972106,37.907059,Godman AAF,Ft Knox
KDVK,-84.769695,37.577917,Powell,Danville
KGLW,-85.953666,37.031781,Glasgow Mun,Glasgow
KSME,-84.615872,37.053395,Somerset-Pulaski Co-Wilson,Somerset
KEKQ,-84.856139,36.855278,Wayne Co,Monticello
KPBX,-82.566389,37.561764,Pike Co-Hatcher,Pikeville
KJKL,-83.31725,37.593861,Carroll,Jackson
KLOZ,-84.077395,37.086881,London-Corbin/Magee,London
KLNP,-82.53,36.987528,Lonesome Pine,Wise
KSRB,-85.53075,36.055931,Upper Cumberland Regl,Sparta
KCSV,-85.084978,35.951292,Crossville Meml-Whitson,Crossville
KBGF,-86.066178,35.177528,Winchester Mun,Winchester
KRNC,-85.843817,35.698708,Warren Co Meml,McMinnville
KTHA,-86.246361,35.380092,Tullahoma Regl/Northern,Tullahoma
KMMI,-84.56257,35.397303,McMinn Co,Athens
KMOR,-83.37545,36.179397,Moore-Murrell,Morristown
KTYS,-83.994028,35.810972,McGhee Tyson,Knoxville
KGKT,-83.528695,35.857758,Gatlinburg-Pigeon Forge,Sevierville
KRHP,-83.863842,35.195006,Andrews-Murphy,Andrews
KAVL,-82.541805,35.436195,Asheville Regl,Asheville
KCHA,-85.203789,35.03527,Lovell,Chattanooga
KDNN,-84.869108,34.721747,Dalton Mun,Dalton
KGAD,-86.089003,33.972625,Gadsden Mun,Gadsden
KMGE,-84.516319,33.915381,Dobbins AFB,Marietta
KVPC,-84.848694,34.123139,Cartersville,Cartersville
KRYY,-84.598567,34.013167,Cobb Co-McCollum,Atlanta
KRMG,-85.158014,34.3506,Russell,Rome
KFTY,-84.521361,33.779139,Fulton Co-Brown,Atlanta
KCEU,-82.886817,34.671917,Oconee Co Regl,Clemson
KTOC,-83.2958,34.593764,Toccoa-Letourneau,Toccoa
KLQK,-82.702889,34.809972,Pickens Co,Pickens
KAND,-82.709028,34.494945,Anderson Regl,Anderson
KWDR,-83.667414,33.982875,Winder-Barrow,Winder
KPDK,-84.301972,33.875611,Dekalb-Peachtree,Atlanta
KLZU,-83.962378,33.978075,Gwinnett Co-Briscoe,Lawrenceville
KGVL,-83.826814,34.273459,Gilmer Meml,Gainesville
KIIY,-82.815811,33.779386,Washington-Wilkes Co,Washington
KAHN,-83.326347,33.948594,Athens/Epps,Athens
KASN,-86.050856,33.569917,Talladega Mun,Talladega
KANB,-85.858111,33.588167,Anniston Metro,Anniston
KATL,-84.426945,33.640445,Hartsfield - Jackson Atlanta I,Atlanta
KCCO,-84.769755,33.311564,Newnan-Coweta Co,Newnan
KCTJ,-85.152028,33.631028,West Georgia Regl-Gray,Carrollton
KFFC,-84.571833,33.35725,Peachtree City-Falcon,Atlanta
KALX,-85.962956,32.914753,Russell,Alexander City
KAUO,-85.434014,32.615119,Auburn-Opelika-Pitts,Auburn
KLGC,-85.072597,33.008853,Lagrange-Callaway,Lagrange
KCSG,-84.938861,32.516333,Columbus Metro,Columbus
KHQU,-82.516464,33.529714,Thomson-McDuffie Co,Thomson
KMLJ,-83.240695,33.154167,Baldwin Co,Milledgeville
KOPN,-84.263153,32.954589,Thomaston-Upson Co,Thomaston
KMCN,-83.649211,32.69285,Middle Georgia Regl,Macon
KPXE,-83.767333,32.510583,Perry-Houston Co,Perry
KWRB,-83.59185,32.640144,Robins AFB,Warner Robins
KDBN,-82.985255,32.564458,Barron,Dublin
KOKZ,-82.838167,32.966722,Kaolin,Sandersville
KTOI,-86.012139,31.860417,Troy Mun,Troy
KEUF,-85.128917,31.951306,Weedon,Eufaula
KLSF,-84.991333,32.337333,Lawson AAF,Ft Benning
KOZR,-85.713333,31.275667,Cairns AAF,Ft Rucker
KDHN,-85.449628,31.321339,Dothan Regl,Dothan
KEDN,-85.899861,31.299722,Enterprise Mun,Enterprise
KBGE,-84.637444,30.971528,Decatur Co Industrial,Bainbridge
KCKF,-83.773917,31.988833,Crisp Co-Cordele,Cordele
KACJ,-84.188847,32.110797,Souther,Americus
KEZM,-83.128028,32.21425,Heart Of Georgia Regl,Eastman
KAZE,-82.647389,31.884655,Hazlehurst,Hazlehurst
KFZG,-83.270461,31.683686,Fitzgerald Mun,Fitzgerald
KABY,-84.194472,31.535514,Southwest Georgia Regl,Albany
KMGR,-83.80325,31.084917,Moultrie Mun,Moultrie
KTMA,-83.488544,31.428981,Henry Tift Myers,Tifton
KHOE,-82.774139,31.055917,Homerville,Homerville
KDQH,-82.86053,31.4767,Douglas Mun,Douglas
KVAD,-83.193,30.967833,Moody AFB,Valdosta
KAMG,-82.506556,31.536055,Bacon Co,Alma
KMAI,-85.181889,30.837806,Marianna Mun,Marianna
KPAM,-85.576494,30.069964,Tyndall AFB,Panama City
KAAF,-85.027447,29.727547,Apalachicola Mun,Apalachicola
KTVI,-83.881336,30.901553,Thomasville Mun,Thomasville
KTLH,-84.350333,30.396528,Tallahassee Regl,Tallahassee
KVLD,-83.276722,30.7825,Valdosta Regl,Valdosta
KLCQ,-82.576861,30.182055,Lake City Mun,Lake City
KCTY,-83.10475,29.635528,Cross City,Cross City
KCGC,-82.574217,28.868342,Crystal River,Crystal River
KCLW,-82.758742,27.976686,Clearwater,Clearwater
KMCF,-82.521167,27.849333,Macdill AFB,Tampa
KPIE,-82.687417,27.910639,St Petersburg-Clearwater Intl,St Petersburg-Clearwater
KSPG,-82.626972,27.765111,Whitted,St Petersburg
KTPA,-82.53325,27.975472,Tampa Intl,Tampa
KSRQ,-82.554389,27.395453,Sarasota-Bradenton Intl,Sarasota/Bradenton
MHCA,-85.837759,14.859919,Catacamas,Catacamas
MHPL,-83.781111,15.272222,Puerto Lempira,Puerto Lempira
MNPC,-83.387703,14.046208,Puerto Cabezas,Puerto Cabezas
MNMG,-86.168333,12.141667,Managua Intl,Managua
MNBL,-83.773983,11.98981,Bluefields,Bluefields
MRLB,-85.544444,10.593333,Daniel Oduber Quiros Intl,Liberia
MROC,-84.208917,9.993861,Juan Santamaria Intl,San Jose
MRPV,-84.142778,9.957222,Tobias Bolanos Intl,San Jose
MRLM,-83.021944,9.958055,Limon Intl,Puerto Limon
CYGT,-81.816111,69.364722,Igloolik,Igloolik
CYUX,-81.243611,68.776111,Hall Beach,Hall Beach
CYSK,-79.246667,56.537778,Sanikiluaq,Sanikiluaq
CYNC,-78.831111,53.010556,Wemindji,Wemindji
CYKQ,-78.758333,51.473333,Waskaganish,Waskaganish
CYMO,-80.607778,51.291111,Moosonee,Moosonee
CYYU,-82.468889,49.411667,Kapuskasing,Kapuskasing
CYTS,-81.376667,48.569722,Timmins,Timmins
CYUY,-78.835556,48.206111,Rouyn-Noranda,Rouyn
CYSB,-80.798889,46.625,Sudbury,Sudbury
CYXR,-79.848889,47.695,Earlton (Timiskaming Reg'l),Earlton
CYYB,-79.422778,46.363611,North Bay,North Bay
CYVV,-81.107222,44.745834,Wiarton,Wiarton
CYQA,-79.303333,44.974722,Muskoka,Muskoka
CYYZ,-79.630555,43.677222,Toronto/Pearson Intl,Toronto
CYTZ,-79.396111,43.6275,Toronto/City Centre,Toronto
CYKZ,-79.37,43.862222,Toronto/Buttonville Mun,Toronto
CYOO,-78.895,43.922778,Oshawa,Oshawa
CYZR,-82.308889,42.999445,Sarnia (Hadfield),Sarnia
CYXU,-81.153889,43.035555,London,London
CYHM,-79.935,43.173056,Hamilton,Hamilton
CYKF,-80.384444,43.458889,Kitchener/Waterloo,Kitchener
KIAG,-78.946197,43.107344,Niagara Falls Intl,Niagara Falls
CYSN,-79.171667,43.191667,St Catharines/Niagara District,St Catharines
KDKK,-79.272042,42.493336,Chautauqua Co/Dunkirk,Dunkirk
KBKL,-81.683334,41.5175,Burke Lakefront,Cleveland
KHZY,-80.695525,41.777972,Ashtabula Co,Ashtabula
KCGF,-81.486353,41.565125,Cuyahoga Co,Cleveland
KBJJ,-81.88825,40.874806,Wayne Co,Wooster
KCLE,-81.849397,41.410895,Cleveland-Hopkins Intl,Cleveland
KLPR,-82.177639,41.344278,Lorain Co Regl,Lorain/Elyria
KAKR,-81.466939,41.0375,Akron Fulton Intl,Akron
KCAK,-81.442467,40.916311,Akron-Canton Regl,Akron
KYNG,-80.679097,41.260736,Youngstown-Warren Regl,Youngstown-Warren
KERI,-80.176217,42.082022,Erie Intl,Erie
KGKJ,-80.214728,41.626528,Port Meadville,Meadville
KJHW,-79.258028,42.153389,Chautauqua Co/Jamestown,Jamestown
KFKL,-79.860361,41.377875,Venango Regl,Franklin
KUCP,-80.413372,41.025339,New Castle Mun,New Castle
KDUJ,-78.898697,41.178267,Du Bois-Jefferson Co,Du Bois
KHLG,-80.646278,40.175,Wheeling-Ohio Co,Wheeling
KPHD,-81.41975,40.470917,Clever,New Philadelphia
KZZV,-81.892094,39.944447,Zanesville Mun,Zanesville
KVTA,-82.461814,40.024659,Newark Heath,Newark
KBVI,-80.391425,40.772481,Beaver Co,Beaver Falls
KBTP,-79.949725,40.776925,Butler Co/Scholter,Butler
KAGC,-79.930167,40.354389,Allegheny Co,Pittsburgh
KPIT,-80.232872,40.491467,Pittsburgh Intl,Pittsburgh
KAFJ,-80.2902,40.136489,Washington Co,Washington
KLBE,-79.404797,40.275939,Arnold Palmer Regl,Latrobe
KJST,-78.833945,40.316111,Johnstown-Cambria Co,Johnstown
KIDI,-79.105528,40.632222,Indiana Co/Stewart,Indiana
KMGW,-79.916314,39.642908,Morgantown Mun-Hart,Morgantown
KCBE,-78.760864,39.615417,Greater Cumberland Regl,Cumberland
KUNI,-82.229253,39.211892,Ohio University Snyder Field,Athens/Albany
KPKB,-81.439203,39.345103,Mid-Ohio Valley Regl,Parkersburg
KCRW,-81.593189,38.373147,Yeager,Charleston
KEKN,-79.857139,38.889444,Elkins-Randolph Co,Elkins
KCKB,-80.228083,39.296639,Harrison/Marion Regl,Clarksburg
KSHD,-78.896433,38.263842,Shenandoah Valley Regl,Staunton/Waynesboro/Harr
KVBW,-78.960333,38.366739,Bridgewater,Bridgewater
KBLF,-81.207692,37.295794,Mercer Co,Bluefield
KBKW,-81.124164,37.787328,Raleigh Co Meml,Beckley
KVJI,-82.03335,36.687111,Virginia Highlands,Abingdon
KMKJ,-81.349967,36.894839,Mountain Empire,Marion-Wytheville
KHLX,-80.823567,36.766117,Twin Co,Galax-Hillsville
KPSK,-80.678481,37.137345,New River Valley,Dublin
KHSP,-79.833895,37.951444,Ingalls,Hot Springs
KLWB,-80.399472,37.858306,Greenbrier Valley,Lewisburg
KROA,-79.975428,37.325469,Roanoke Regl/Woodrum,Roanoke
KLYH,-79.200431,37.326686,Lynchburg Regl-Glenn,Lynchburg
KMTV,-80.018372,36.630753,Blue Ridge,Martinsville
KBCB,-80.407833,37.207639,Virginia Tech/Montgomery Execu,Blacksburg
KDAN,-79.336111,36.572861,Danville Regl,Danville
KTRI,-82.40742,36.475214,Tri-Cities Regl Tn/Va,Bristol-Johnson-Kingspor
KGEV,-81.419714,36.432458,Ashe Co,Jefferson
KUKF,-81.098339,36.222842,Wilkes Co,North Wilkesboro
KMRN,-81.611411,35.820234,Morganton-Lenoir,Morganton
KFQD,-81.935078,35.428222,Rutherford Co-Marchman,Rutherfordton
KEHO,-81.600997,35.255556,Shelby Mun,Shelby
KSVH,-80.956736,35.765264,Statesville Regl,Statesville
KJQF,-80.709714,35.385208,Concord Regl,Concord
KIPJ,-81.161259,35.483328,Lincolnton-Lincoln Co Regl,Lincolnton
KHKY,-81.38955,35.741147,Hickory Regl,Hickory
KCLT,-80.943125,35.214011,Charlotte/Douglas Intl,Charlotte
KAKH,-81.149867,35.202658,Gastonia Mun,Gastonia
KGSO,-79.937297,36.097747,Piedmont Triad Intl,Greensboro
KINT,-80.222,36.133722,Smith Reynolds,Winston-Salem
KMWK,-80.552958,36.459736,Mt Airy-Surry Co,Mt Airy
KBUY,-79.474889,36.048544,Burlington-Alamance Regl,Burlington
KTDF,-78.984228,36.284892,Person Co,Roxboro
KRDU,-78.787472,35.877639,Raleigh-Durham Intl,Raleigh/Durham
KIGX,-79.065908,35.935,Williams,Chapel Hill
KHBI,-79.894739,35.654528,Asheboro Mun,Asheboro
KVUJ,-80.150794,35.416695,Stanly Co,Albemarle
KEXX,-80.303783,35.781145,Davidson Co,Lexington
KRUQ,-80.520295,35.645886,Rowan Co,Salisbury
KSOP,-79.39117,35.237353,Moore Co,Pinehurst/Southern Pines
KTTA,-79.100767,35.583739,Sanford-Lee Co Regl,Sanford
KPOB,-79.0145,35.170834,Pope AFB,Fayetteville
KGYH,-82.376414,34.758319,Donaldson Center,Greenville
KGSP,-82.218858,34.895667,Greenville-Spartanburg Intl-Ro,Greer
KGMU,-82.35,34.847944,Greenville Downtown,Greenville
KSPA,-81.9565,34.915722,Spartanburg Downtown Meml,Spartanburg
KUZA,-81.057166,34.987833,Rock Hill/York Co/Bryant,Rock Hill
KLKR,-80.854583,34.722917,Lancaster Co-McWhirter,Lancaster
KGRD,-82.159083,34.248722,Greenwood Co,Greenwood
KFDW,-81.108806,34.315472,Fairfield Co,Winnsboro
KMMT,-80.806786,33.920831,McEntire Angs,Eastover
KCUB,-80.99525,33.970472,Columbia Owens Downtown,Columbia
KCAE,-81.119539,33.938839,Columbia Metro,Columbia
KBBP,-79.734358,34.621709,Marlboro Co-Avent,Bennettsville
KAFP,-80.077122,35.020639,Anson Co,Wadesboro
KEQY,-80.620233,35.018844,Monroe Regl,Monroe
KFAY,-78.880272,34.991217,Fayetteville Regl/Grannis,Fayetteville
KFBG,-78.936667,35.131834,Simmons AAF,Ft Bragg
KMEB,-79.365847,34.791939,Laurinburg-Maxton,Maxton
KLBT,-79.059445,34.609917,Lumberton Mun,Lumberton
KHFF,-79.4974,35.036656,Mackall AAF,Camp Mackall
KHVS,-80.119222,34.403083,Hartsville Regl,Hartsville
KFLO,-79.723889,34.185361,Florence Regl,Florence
KSMS,-80.3615,33.995694,Sumter,Sumter
KCDN,-80.564861,34.283584,Woodward,Camden
KSSC,-80.472833,33.973,Shaw AFB,Sumter
KUDG,-79.890361,34.449195,Darlington Co Jetport,Darlington
KMAO,-79.334722,34.181167,Marion Co,Marion
KHYW,-79.122167,33.8285,Conway-Horry Co,Conway
KAIK,-81.685036,33.649378,Aiken Mun,Aiken
KAGS,-81.9645,33.369944,Augusta Regl At Bush,Augusta
KDNL,-82.039381,33.466503,Daniel,Augusta
KOGB,-80.858708,33.458331,Orangeburg Mun,Orangeburg
KBNL,-81.388333,33.257778,Barnwell Co,Barnwell
KTBR,-81.736939,32.482739,Statesboro-Bulloch Co,Statesboro
KSBO,-82.368664,32.608242,Emanuel Co,Swainsboro
KJYL,-81.596497,32.64545,Plantation,Sylvania
KNBC,-80.723167,32.477333,Beaufort MCAS,Beaufort
KRBW,-80.640869,32.920817,Lowcountry Regl,Walterboro
KMNI,-80.208667,33.587111,Santee Cooper Regl,Manning
KDYB,-80.279333,33.063445,Summerville,Summerville
KCKI,-79.856972,33.717222,Williamsburg Regl,Kingstree
KGGE,-79.319583,33.311695,Georgetown Co,Georgetown
KMYR,-78.928333,33.67975,Myrtle Beach Intl,Myrtle Beach
KJZI,-80.002917,32.700861,Charleston Executive,Charleston
KCHS,-80.040528,32.898647,Charleston AFB/Intl,Charleston
KBHC,-82.393778,31.713833,Baxley Mun,Baxley
KVDI,-82.372222,32.193056,Vidalia Regl,Vidalia
KCWV,-81.869556,32.195055,Claxton-Evans Co,Claxton
KSVN,-81.145667,32.01,Hunter AAF,Savannah
KLHW,-81.561631,31.888294,Wright AAF,Ft Stewart
KSAV,-81.202139,32.127583,Savannah/Hilton Head Intl,Savannah
KHXD,-80.697472,32.224361,Hilton Head,Hilton Head I
KJES,-81.882775,31.553986,Jesup-Wayne Co,Jesup
KAYS,-82.395492,31.249078,Waycross-Ware Co,Waycross
KBQK,-81.466497,31.258809,Brunswick Golden Isles,Brunswick
KSSI,-81.393897,31.151672,McKinnon,Brunswick
KNIP,-81.676405,30.234769,Jacksonville NAS,Jacksonville
KJAX,-81.687861,30.494055,Jacksonville Intl,Jacksonville
KNRB,-81.423142,30.391905,Mayport NS-Admiral David L. Mc,Mayport
KCRG,-81.514444,30.336333,Craig Mun,Jacksonville
KGNV,-82.271778,29.690056,Gainesville Regl,Gainesville
KVQQ,-81.877047,30.218808,Cecil,Jacksonville
KSGJ,-81.33975,29.95925,St Augustine,St Augustine
KOCF,-82.224167,29.172611,Ocala Intl-Taylor,Ocala
KOMN,-81.113611,29.300556,Ormond Beach Mun,Ormond Beach
KDAB,-81.058056,29.179916,Daytona Beach Intl,Daytona Beach
KDED,-81.283942,29.06698,De Land Mun-Taylor,De Land
KEVB,-80.948361,29.055805,New Smyrna Beach Mun,New Smyrna Beach
KLEE,-81.809008,28.822744,Leesburg Regl,Leesburg
KBKV,-82.455417,28.473611,Hernando Co,Brooksville
KZPH,-82.155894,28.228194,Zephyrhills Mun,Zephyrhills
KISM,-81.437083,28.289805,Kissimmee Gateway,Orlando
KMCO,-81.308995,28.429391,Orlando Intl,Orlando
KORL,-81.332944,28.545472,Executive,Orlando
KSFB,-81.237489,28.777639,Orlando Sanford Intl,Orlando
KTIX,-80.799228,28.5148,Space Coast Regl,Titusville
KTTS,-80.6945,28.615,NASA Shuttle Landing Facility,Titusville
KCOF,-80.607553,28.239456,Patrick AFB,Cocoa Beach
KXMR,-80.566833,28.467667,Cape Canaveral AFS Skid Strip,Cocoa Beach
KGIF,-81.753306,28.062917,Winter Haven's-Gilbert,Winter Haven
KPCM,-82.164242,28.000217,Plant City Mun,Plant City
KVDF,-82.345281,28.013983,Vandenberg,Tampa
KLAL,-82.018556,27.988916,Lakeland Linder Regl,Lakeland
